#tail	head	edge_weight	edge_type
P04637	Q9UNL4	7.500000e-01	MI:0019 (coimmunoprecipitation)|MI:0114 (x-ray crystallography)|MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|SPIKE
P04637	Q96RR1	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	P50552	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9UBL6	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q8TEW0	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q9UL18	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q8IYM9	4.739220e-01	SPIKE
P04637	O96017	7.500000e-01	SPIKE|MI:0424 (protein kinase assay)|MI:0415 (enzymatic study)|MI:0004 (affinity chromatography technology)
P04637	O75340	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P27348	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q658P3	4.739220e-01	SPIKE
P04637	P41235	7.500000e-01	MI:0096 (pull down)|SPIKE
P04637	P25490	7.500000e-01	MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	Q14764	2.804190e-01	MI:0018 (two hybrid)
P04637	O96019	7.500000e-01	SPIKE|MI:0004 (affinity chromatography technology)
P04637	P35249	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P02808	4.010170e-01	MI:0225 (chromatin immunoprecipitation array)
P04637	Q14695	5.065430e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)
P04637	P14625	7.500000e-01	MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	P62993	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q9BRJ7	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	P46527	6.255200e-01	KEGG activation
P04637	Q86W92	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P55212	4.739220e-01	SPIKE
P04637	Q99496	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O43261	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	Q53T94	7.500000e-01	MI:0096 (pull down)|SPIKE
P04637	P52701	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q96M02	7.500000e-01	MI:0415 (enzymatic study)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	Q5T4S7	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O43663	4.739220e-01	SPIKE
P04637	Q07020	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q02952	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P20226	7.500000e-01	KEGG binding/association|MI:0047 (far western blotting)|MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|SPIKE
P04637	P26447	7.500000e-01	MI:0813 (proximity ligation assay)|MI:0004 (affinity chromatography technology)|MI:0663 (confocal microscopy)|MI:0053 (fluorescence polarization spectroscopy)|MI:0047 (far western blotting)|MI:0071 (molecular sieving)|SPIKE|MI:0096 (pull down)|MI:0030 (cross-linking study)
P04637	Q9NS37	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P27708	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O95571	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P54252	7.500000e-01	MI:0415 (enzymatic study)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	P10809	4.138850e-01	MI:0006 (anti bait coimmunoprecipitation)
P04637	Q53EZ4	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P41587	4.010170e-01	MI:0225 (chromatin immunoprecipitation array)
P04637	Q53GS9	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	Q75NE6	4.739220e-01	SPIKE
P04637	Q9Y2W1	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O60551	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)|SPIKE
P04637	Q9NZ32	4.010170e-01	MI:0225 (chromatin immunoprecipitation array)
P04637	Q9BVJ6	7.500000e-01	MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	P55854	7.500000e-01	KEGG group-entry|KEGG binding/association
P04637	P16070	7.500000e-01	MI:0412 (electrophoretic mobility supershift assay)|MI:0402 (chromatin immunoprecipitation assay)
P04637	Q13190	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	P07948	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P05121	4.739220e-01	SPIKE
P04637	Q9H0Q3	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	O95229	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q8NBJ5	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	O00746	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P49368	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	Q13315	7.500000e-01	MI:0423 (in-gel kinase assay)|MI:0415 (enzymatic study)|MI:0096 (pull down)|SPIKE
P04637	O75147	7.500000e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	Q15573	7.500000e-01	MI:0096 (pull down)|SPIKE
P04637	Q09028	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q12980	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P11387	7.500000e-01	MI:0018 (two hybrid)|SPIKE|MI:0004 (affinity chromatography technology)
P04637	P38398	7.500000e-01	MI:0019 (coimmunoprecipitation)|SPIKE|MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|MI:0401 (biochemical)
P04637	P29466	4.739220e-01	SPIKE
P04637	Q14686	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q14684	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P11388	7.500000e-01	MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|SPIKE
P04637	Q86TM6	7.500000e-01	MI:0415 (enzymatic study)|MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|MI:0428 (imaging technique)|SPIKE|MI:0006 (anti bait coimmunoprecipitation)|MI:0096 (pull down)
P04637	P02511	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q93100	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9H741	4.010170e-01	MI:0225 (chromatin immunoprecipitation array)
P04637	P18754	2.804190e-01	MI:0018 (two hybrid)
P04637	P08238	7.500000e-01	MI:0729 (luminescence based mammalian interactome mapping)|MI:0004 (affinity chromatography technology)|SPIKE
P04637	P23297	4.482070e-01	MI:0071 (molecular sieving)
P04637	O43623	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P62829	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q8IZD2	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P67936	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9UNA4	7.500000e-01	MI:0428 (imaging technique)|MI:0004 (affinity chromatography technology)
P04637	P38936	7.500000e-01	MI:0018 (two hybrid)|MI:0412 (electrophoretic mobility supershift assay)|MI:0413 (electrophoretic mobility shift assay)|MI:0402 (chromatin immunoprecipitation assay)|MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|MI:0428 (imaging technique)|MI:0813 (proximity ligation assay)|KEGG activation|SPIKE
P04637	Q6ZW49	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q66GS9	3.333910e-02	MI:1313 (bioid)|MI:1314 (proximity-dependent biotin identification)
P04637	Q9HCE1	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	Q9UJ04	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q6VAB6	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	P24522	7.500000e-01	MI:0018 (two hybrid)|MI:0007 (anti tag coimmunoprecipitation)|KEGG activation|SPIKE
P04637	Q9HCK8	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q49MG5	6.412850e-01	MI:0018 (two hybrid)|MI:0004 (affinity chromatography technology)
P04637	Q96DF8	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9UKJ3	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P14210	4.739220e-01	SPIKE
P04637	P19784	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q8IUQ4	4.739220e-01	SPIKE
P04637	P05787	4.739220e-01	SPIKE
P04637	P36405	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	P53355	7.500000e-01	MI:0004 (affinity chromatography technology)|SPIKE
P04637	P63162	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	P63208	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	P47756	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9BUZ4	4.739220e-01	SPIKE
P04637	P02749	2.804190e-01	MI:0018 (two hybrid)
P04637	Q07820	7.500000e-01	MI:0004 (affinity chromatography technology)|SPIKE
P04637	Q5VWQ8	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9BZE4	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O95967	7.500000e-01	MI:0018 (two hybrid)|MI:0004 (affinity chromatography technology)|SPIKE
P04637	P30050	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9H3M7	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q7Z5L9	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	P08047	7.500000e-01	MI:0428 (imaging technique)|MI:0006 (anti bait coimmunoprecipitation)|SPIKE|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	O60936	4.138850e-01	MI:0006 (anti bait coimmunoprecipitation)
P04637	P32780	7.500000e-01	MI:0114 (x-ray crystallography)|MI:0047 (far western blotting)|MI:0096 (pull down)|SPIKE
P04637	Q96EI5	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q969H0	4.739220e-01	SPIKE
P04637	Q9Y2Q9	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q96BD6	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q92597	4.739220e-01	SPIKE
P04637	O75569	4.739220e-01	SPIKE
P04637	P62736	7.500000e-01	MI:0004 (affinity chromatography technology)|SPIKE
P04637	P78543	4.739220e-01	SPIKE
P04637	O75486	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P49757	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0007 (anti tag coimmunoprecipitation)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	P35544	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P15927	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	P61513	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q96AH0	4.922930e-01	MI:0096 (pull down)
P04637	Q8NA92	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	Q8N726	7.500000e-01	MI:0019 (coimmunoprecipitation)|MI:0416 (fluorescence microscopy)|MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	Q9Y618	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0007 (anti tag coimmunoprecipitation)|MI:0096 (pull down)|MI:0405 (competition binding)
P04637	Q15797	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q15796	7.500000e-01	NetPath|MI:0813 (proximity ligation assay)|MI:0004 (affinity chromatography technology)|MI:0428 (imaging technique)|SPIKE|MI:0006 (anti bait coimmunoprecipitation)|MI:0096 (pull down)
P04637	O95714	7.500000e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	P51532	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)|MI:0401 (biochemical)|MI:0096 (pull down)|SPIKE
P04637	P62081	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	Q9BYG5	1.815520e-01	MI:0397 (two hybrid array)|MI:1112 (two hybrid prey pooling approach)
P04637	P62241	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P01106	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	P17980	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P17987	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	Q9ULZ3	7.500000e-01	MI:0007 (anti tag coimmunoprecipitation)|SPIKE
P04637	Q01484	7.500000e-01	MI:0034 (display technology)|MI:0096 (pull down)
P04637	P42773	7.500000e-01	MI:0018 (two hybrid)|KEGG activation|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	P62249	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q96A35	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9UNH5	7.500000e-01	MI:0018 (two hybrid)|MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|SPIKE
P04637	Q96L21	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q16611	7.500000e-01	SPIKE|MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|MI:0401 (biochemical)
P04637	P50453	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	Q02543	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P55316	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	O00220	4.739220e-01	SPIKE
P04637	P22087	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q7Z419	4.739220e-01	SPIKE
P04637	P68371	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P11142	7.500000e-01	MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|SPIKE
P04637	P55318	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	Q9Y3T9	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P67775	4.739220e-01	SPIKE
P04637	Q7KZI7	4.010170e-01	MI:0225 (chromatin immunoprecipitation array)
P04637	Q96P16	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P61201	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O15047	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0007 (anti tag coimmunoprecipitation)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	Q6SJ96	4.308880e-01	KEGG binding/association
P04637	O75665	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	Q99615	2.804190e-01	MI:0018 (two hybrid)
P04637	Q13105	7.107490e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0004 (affinity chromatography technology)
P04637	Q13435	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P61964	7.500000e-01	MI:0007 (anti tag coimmunoprecipitation)|MI:0096 (pull down)
P04637	P18124	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P61962	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P84098	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9Y2A0	2.059360e-01	MI:0398 (two hybrid pooling approach)
P04637	Q15843	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q9NR12	7.500000e-01	MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	Q9NR11	2.804190e-01	MI:0018 (two hybrid)
P04637	Q8NDX9	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q96RU2	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q13049	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q8NDX5	3.899580e-01	MI:0676 (tandem affinity purification)
P04637	P34931	7.500000e-01	MI:0428 (imaging technique)|MI:0006 (anti bait coimmunoprecipitation)|SPIKE|MI:0813 (proximity ligation assay)|MI:0004 (affinity chromatography technology)
P04637	P34932	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9Y2S7	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q96CJ1	4.046980e-01	MI:1356 (validated two hybrid)|MI:2215 (barcode fusion genetics two hybrid)
P04637	Q9C0J8	7.500000e-01	MI:0018 (two hybrid)|MI:0398 (two hybrid pooling approach)|SPIKE
P04637	P03950	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q969V5	7.500000e-01	MI:0415 (enzymatic study)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	Q07973	5.220750e-01	MI:0402 (chromatin immunoprecipitation assay)
P04637	P10415	7.500000e-01	KEGG binding/association|MI:0006 (anti bait coimmunoprecipitation)|SPIKE|KEGG inhibition|MI:0004 (affinity chromatography technology)
P04637	Q13216	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O00255	4.922930e-01	MI:0096 (pull down)
P04637	Q9Y4E8	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q96GM8	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|SPIKE|MI:0096 (pull down)|MI:0013 (biophysical)
P04637	Q99445	4.739220e-01	SPIKE
P04637	O60841	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q9UHC7	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0007 (anti tag coimmunoprecipitation)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	P07900	7.500000e-01	MI:0077 (nuclear magnetic resonance)|MI:0415 (enzymatic study)|MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|SPIKE
P04637	Q9NZN9	5.641670e-01	MI:0676 (tandem affinity purification)|MI:2222 (inference by socio-affinity scoring)
P04637	O75182	6.412850e-01	MI:0018 (two hybrid)|MI:0004 (affinity chromatography technology)
P04637	O43524	7.500000e-01	MI:0428 (imaging technique)|MI:0813 (proximity ligation assay)|SPIKE
P04637	O96020	5.220750e-01	MI:0402 (chromatin immunoprecipitation assay)
P04637	Q15303	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P29317	4.739220e-01	SPIKE
P04637	Q99684	3.488040e-01	MI:0007 (anti tag coimmunoprecipitation)
P04637	Q13155	7.500000e-01	MI:0018 (two hybrid)|MI:0006 (anti bait coimmunoprecipitation)|MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	O14974	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q12824	7.500000e-01	SPIKE|MI:0004 (affinity chromatography technology)|MI:0096 (pull down)|MI:0401 (biochemical)
P04637	Q05655	7.500000e-01	MI:0006 (anti bait coimmunoprecipitation)|MI:0004 (affinity chromatography technology)|MI:0424 (protein kinase assay)|MI:0096 (pull down)|MI:0402 (chromatin immunoprecipitation assay)
P04637	P25685	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	Q12948	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	Q9Y5A7	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P63279	7.500000e-01	MI:0415 (enzymatic study)|MI:0004 (affinity chromatography technology)|MI:0007 (anti tag coimmunoprecipitation)|MI:0018 (two hybrid)|SPIKE|MI:0096 (pull down)
P04637	Q13043	7.500000e-01	MI:0428 (imaging technique)|MI:0813 (proximity ligation assay)|SPIKE
P04637	Q14151	7.500000e-01	MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
P04637	Q96B26	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P13611	4.739220e-01	SPIKE
P04637	P62906	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P83731	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	O00411	7.457060e-01	MI:0676 (tandem affinity purification)|MI:0004 (affinity chromatography technology)
P04637	Q15746	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P42704	3.111330e-01	MI:0004 (affinity chromatography technology)
P04637	P40925	7.500000e-01	MI:0096 (pull down)|MI:0004 (affinity chromatography technology)
